Project Name,Package Name,Type Name,Method Name,Code Smell
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareObjectsExecutor,CompareObjectsExecutor,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareObjectsExecutor,compareProperties,Complex Method
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareObjectsExecutor,compareProperties,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareObjectsExecutor,compareProperties,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareObjectsExecutor,compareProperties,Magic Number
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareObjectsExecutor,compareChildren,Complex Method
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareObjectsSettings,loadFrom,Complex Method
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderReport,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderHeader,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderHeader,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderHeader,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderHeader,Magic Number
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderBody,Complex Conditional
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderBody,Complex Method
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareReportRenderer,renderBody,Long Method
dbeaver,org.jkiss.dbeaver.tools.compare.simple,CompareUtils,equalPropertyValues,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsHandler,execute,Complex Method
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsHandler,execute,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsHandler,execute,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsHandler,execute,Magic Number
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageOutput,createControl,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageOutput,createControl,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageOutput,createControl,Magic Number
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageSettings,createControl,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageSettings,createControl,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageSettings,createControl,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageSettings,createControl,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsPageSettings,createControl,Magic Number
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsWizard,CompareObjectsWizard,Long Identifier
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsWizard,performFinish,Long Statement
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsWizard,generateReport,Magic Number
dbeaver,org.jkiss.dbeaver.tools.compare.simple.ui,CompareObjectsWizard,renderReport,Missing default
dbeaver,org.jkiss.awt.injector,BrowsePeerProxy,isSupported,Empty catch clause
dbeaver,org.jkiss.awt.injector,BrowsePeerProxy,browse,Empty catch clause
dbeaver,org.jkiss.dbeaver.core,DBeaverActivator,injectSvgFileFormat,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPlatform,initialize,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPlatform,dispose,Complex Conditional
dbeaver,org.jkiss.dbeaver.core,DesktopPlatform,dispose,Complex Method
dbeaver,org.jkiss.dbeaver.core,DesktopPlatform,dispose,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopPlatform,dispose,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopPlatform,getTempFolder,Complex Method
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopPreferencesInitializer,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopUI,initialize,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopUI,run,Magic Number
dbeaver,org.jkiss.dbeaver.core,DesktopUI,notifyAgent,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,showError,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,showMessageBox,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,showNotification,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,confirmAction,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,showUserChoice,Long Parameter List
dbeaver,org.jkiss.dbeaver.core,DesktopUI,showUserChoice,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,showUserChoice,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,runWithResult,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,showDatabaseError,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,promptUserCredentials,Long Parameter List
dbeaver,org.jkiss.dbeaver.core,DesktopUI,promptUserCredentials,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,promptUserCredentials,Long Parameter List
dbeaver,org.jkiss.dbeaver.core,DesktopUI,promptUserPasswordChange,Long Parameter List
dbeaver,org.jkiss.dbeaver.core,DesktopUI,promptUserPasswordChange,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,runTask,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,selectObject,Long Parameter List
dbeaver,org.jkiss.dbeaver.core,DesktopUI,openEntityEditor,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,openConnectionEditor,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,executeProcess,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,executeWithProgressBlocking,Complex Method
dbeaver,org.jkiss.dbeaver.core,DesktopUI,openFileSystemSelector,Long Parameter List
dbeaver,org.jkiss.dbeaver.core,DesktopUI,openFileSystemSelector,Long Statement
dbeaver,org.jkiss.dbeaver.core,DesktopUI,getLongOperationTime,Magic Number
dbeaver,org.jkiss.dbeaver.core,WorkbenchContextListener,listenWindowEvents,Complex Method
dbeaver,org.jkiss.dbeaver.core,WorkbenchContextListener,activatePartContexts,Long Statement
dbeaver,org.jkiss.dbeaver,DBException,equals,Complex Conditional
dbeaver,org.jkiss.dbeaver,Log,log,Missing default
dbeaver,org.jkiss.dbeaver,Log,debugMessage,Complex Method
dbeaver,org.jkiss.dbeaver,Log,writeEclipseLog,Complex Conditional
dbeaver,org.jkiss.dbeaver,LogOutputStream,LogOutputStream,Long Statement
dbeaver,org.jkiss.dbeaver,LogOutputStream,LogOutputStream,Long Statement
dbeaver,org.jkiss.dbeaver,LogOutputStream,rotateCurrentLogFile,Complex Conditional
dbeaver,org.jkiss.dbeaver,LogOutputStream,rotateCurrentLogFile,Long Statement
dbeaver,org.jkiss.dbeaver,LogOutputStream,rotateCurrentLogFile,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,valueByName,Missing default
dbeaver,org.jkiss.dbeaver,ModelPreferences,fromPreferences,Long Identifier
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Identifier
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Long Statement
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver,ModelPreferences,initializeDefaultPreferences,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptorManager,createNewObject,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptorManager,createNewObject,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptorManager,createNewObject,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BasePlatformImpl,initialize,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BasePlatformImpl,getConfigurationController,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,BasePlatformImpl,getConfigurationController,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BasePlatformImpl,createConfigurationController,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BasePolicyDataProvider,convertToBooleanValue,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BasePolicyDataProvider,getRegistryPolicyValue,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BaseProjectImpl,flushMetadata,Magic Number
dbeaver,org.jkiss.dbeaver.registry,BaseProjectImpl,run,Long Statement
dbeaver,org.jkiss.dbeaver.registry,ProjectSyncJob,run,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BaseWorkspaceImpl,initializeWorkspaceSession,Long Statement
dbeaver,org.jkiss.dbeaver.registry,BaseWorkspaceImpl,initializeWorkspaceSession,Magic Number
dbeaver,org.jkiss.dbeaver.registry,BaseWorkspaceImpl,readWorkspaceId,Magic Number
dbeaver,org.jkiss.dbeaver.registry,BaseWorkspaceImpl,getLocalHostId,Magic Number
dbeaver,org.jkiss.dbeaver.registry,BaseWorkspaceImpl,getLocalHostId,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceAuthModelDescriptor,getReplacedBy,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceAuthModelDescriptor,getReplacedBy,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceAuthModelDescriptor,createCredentialsSource,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceConfigurationManagerNIO,getConfigurationStorages,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceConfigurationManagerNIO,getConfigurationStorages,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceConfigurationManagerNIO,getConfigurationStorages,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceConfigurationManagerNIO,getConfigurationStorages,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceConfigurationManagerNIO,getConfigurationStorages,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceConfigurationStorageDescriptor,getInstance,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,DataSourceDescriptor,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,DataSourceDescriptor,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,DataSourceDescriptor,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,DataSourceDescriptor,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getOrigin,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getDescription,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,isCredentialsSaved,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,hasModifyPermission,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,hasModifyPermission,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getTypeFilterMapping,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getTypeFilterMapping,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,setObjectFilter,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getActiveNetworkHandlers,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,persistSecretIfNeeded,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,persistSecrets,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,connect0,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,connect0,Long Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,connect0,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,connect0,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,resolveConnectVariables,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,resolveConnectVariables,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,resolveConnectVariables,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,openDataSource,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,openDataSource,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,disconnect,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,disconnect,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,disconnect,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,releaseDataSourceUsers,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,releaseDataSourceUsers,Empty catch clause
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,releaseDataSourceUsers,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,releaseDataSourceUsers,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,resetPassword,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getAdapter,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getAdapter,Empty catch clause
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getAdapter,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyDriverType,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyAddress,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyDatabase,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyURL,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyServerName,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyServerDetails,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyDriver,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyConnectTime,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getPropertyConnectType,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,equalSettings,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,equalConfiguration,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,getVariablesResolver,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,askForPassword,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,askForPassword,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,askCredentials,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,askCredentials,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,saveToSecret,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,loadFromSecret,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,loadFromSecret,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,loadFromSecret,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,loadFromSecret,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,loadFromLegacySecret,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,loadFromLegacySecret,Missing default
dbeaver,org.jkiss.dbeaver.registry,DataSourceDescriptor,loadFromLegacySecret,Missing default
dbeaver,org.jkiss.dbeaver.registry,DataSourceFileStorage,DataSourceFileStorage,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceNavigatorSettings,equals,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceNavigatorSettings,getDefaultSettings,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,DataSourceNavigatorSettings,setDefaultSettings,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,DataSourceOriginLazy,resolveRealOrigin,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcePersistentRegistry,loadDataSources,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourcePreferenceStore,DataSourcePreferenceStore,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadExtraConfig,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadExtraConfig,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,getEnabledDrivers,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadTreeInfo,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,injectTreeNodes,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadTreeNode,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadTreeNode,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadTreeNode,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadTreeNode,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderDescriptor,loadTreeNode,Missing default
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,DataSourceProviderRegistry,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,loadExtensions,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,loadExtensions,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,loadExtensions,Long Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,loadExtensions,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,loadExtensions,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,dispose0,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,findDriver,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,findDriver,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,getGlobalDataSourcePreferenceStore,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,saveDrivers,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,loadConnectionTypes,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,saveConnectionTypes,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,saveConnectionTypes,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,getDataSourceConfigurationStorages,Long Identifier
dbeaver,org.jkiss.dbeaver.registry,DataSourceProviderRegistry,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,ConnectionTypeParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,dispose,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,closeConnections,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,getDataSourcesByProfile,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,getDataSources,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,getNetworkProfile,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,getNetworkProfile,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,removeNetworkProfile,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,removeAuthProfile,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,flushConfig,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,getTemporaryFolders,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,loadDataSources,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,loadDataSources,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,loadDataSources,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,loadDataSources,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,loadDataSources,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,loadDataSources,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceRegistry,loadDataSources,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializer,parseDataSources,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,parseDataSources,Long Parameter List
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxStartElement,Missing default
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,saxEndElement,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerLegacy,readSecuredCredentials,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Method
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxStartElement,Missing default
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,saxEndElement,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourcesParser,readSecuredCredentials,Magic Number
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerModern,saveDataSources,Complex Conditional
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerModern,saveDataSources,Complex Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerModern,saveDataSources,Long Method
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerModern,saveDataSources,Long Statement
dbeaver,org.jkiss.dbeaver.registry,DataSourceSerializerModern,saveDataSources,Long Statement
