Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
dbeaver,org.jkiss.dbeaver.ext.db2.info,DB2Parameter,7,0,11,11,51,11,0,0,0.36363636363636365,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.info,DB2XMLString,4,0,8,8,37,8,0,0,0.375,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2AbstractDropOnlyManager,0,0,7,3,25,7,17,0,-1.0,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2AliasManager,3,0,2,2,25,5,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2BufferpoolManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2DataTypeManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2ForeignKeyManager,3,0,5,4,27,5,0,0,1.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2IndexManager,0,0,3,2,16,3,0,0,-1.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2ModuleManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2MQTManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2NicknameManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2PackageManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2RemoteServerManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2RoleManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2RoutineManager,3,0,2,2,34,8,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2SchemaManager,2,0,5,2,26,5,0,0,1.0,0,10
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2SequenceManager,5,0,9,2,105,23,0,0,0.6666666666666666,0,10
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2StorageGroupManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2TableColumnManager,10,0,10,3,100,20,0,0,0.6,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2TableManager,12,0,10,8,100,19,0,0,0.6,1,6
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2TablespaceManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2TriggerManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2UniqueKeyManager,2,0,4,4,26,5,0,0,1.0,0,4
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2VariableManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2ViewManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2WrapperManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.manager,DB2XMLSchemaManager,1,0,2,2,14,2,0,1,1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.model.app,DB2ServerApplication,21,0,26,26,128,28,0,0,0.11538461538461539,2,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.app,DB2ServerApplicationManager,2,0,6,6,37,6,0,0,0.6666666666666666,0,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2AliasCache,2,0,2,0,61,4,0,0,1.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2IndexCache,4,0,5,2,73,10,0,0,1.0,0,9
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2MaterializedQueryTableCache,4,0,5,2,71,8,0,0,1.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2NicknameCache,4,0,5,2,64,8,0,0,1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2RemoteServerOptionCache,1,0,2,0,24,2,0,0,1.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2RoutineCache,4,0,3,1,30,4,0,0,0.6666666666666666,0,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2RoutineParmsCache,1,0,2,0,26,2,0,0,1.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TableCache,4,0,5,2,65,8,0,0,1.0,4,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TableCheckConstraintCache,2,0,5,1,73,8,0,0,1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TableForeignKeyCache,2,0,5,1,74,8,0,0,1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TableIndexCache,1,0,2,0,18,2,0,0,1.0,1,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TableReferenceCache,2,2,5,1,54,9,0,0,1.0,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TablespaceContainerCache,1,0,2,0,15,2,0,0,1.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TableTriggerCache,1,0,2,0,18,2,0,0,1.0,1,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TableUniqueKeyCache,2,0,5,1,77,8,0,0,1.0,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TriggerCache,2,0,2,0,27,4,0,0,1.0,0,8
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2TriggerDepCache,1,0,2,0,16,2,0,0,1.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2ViewBaseDepCache,1,0,2,0,16,2,0,0,1.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.cache,DB2ViewCache,4,0,5,2,71,8,0,0,1.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Alias,2,0,6,6,41,9,0,2,0.5,2,4
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Bufferpool,7,0,8,8,44,8,0,1,0.0,2,2
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2ColumnMask,7,0,10,9,45,10,0,1,0.2,2,7
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2CurrentUserPrivileges,19,0,8,5,123,19,0,0,0.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2DataSource,33,0,71,64,435,92,0,0,0.14084507042253522,40,17
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2DataSourceInfo,0,0,3,3,14,3,0,0,-1.0,1,1
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2DataType,27,0,33,32,253,49,0,1,0.21212121212121213,3,12
dbeaver,org.jkiss.dbeaver.ext.db2.model,TypeDesc,6,0,1,0,16,1,0,0,0.0,1,0
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2ExecutionContext,5,0,14,10,89,20,0,0,0.5,0,9
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2GlobalObject,3,0,6,5,28,6,4,0,0.3333333333333333,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Index,22,0,30,30,151,31,0,0,0.2,6,11
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2IndexColumn,10,0,17,16,124,25,0,0,0.0,1,11
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2MaterializedQueryTable,2,0,6,6,30,6,0,2,0.6666666666666666,3,3
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Object,5,0,10,8,45,10,13,0,0.2,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Package,36,0,36,36,193,39,0,2,0.0,4,6
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2PackageDep,9,0,11,11,77,17,0,1,0.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2PackageStatement,5,0,7,7,36,7,0,1,0.2857142857142857,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2PlanConfig,2,0,4,4,16,4,0,0,0.5,2,0
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Routine,27,0,35,34,194,43,0,1,0.08571428571428572,7,10
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2RoutineParm,10,0,19,19,100,22,0,0,0.3157894736842105,0,10
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Schema,36,0,74,73,391,92,0,1,0.04054054054054054,39,14
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2SchemaObject,0,0,3,2,14,3,5,1,-1.0,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Sequence,21,0,37,37,172,39,0,2,0.05405405405405406,3,5
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2StorageGroup,12,0,13,13,71,14,0,1,0.0,2,3
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Table,34,0,53,52,307,66,0,1,0.2641509433962264,19,20
dbeaver,org.jkiss.dbeaver.ext.db2.model,ColumnMaskCache,0,0,2,1,30,6,0,0,-1.0,1,7
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableBase,7,0,24,22,129,37,2,0,0.5,16,7
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableCheckConstraint,13,0,24,24,105,25,0,0,0.20833333333333334,0,10
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableCheckConstraintColumn,3,0,8,8,35,8,0,0,0.25,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableColumn,31,0,41,41,247,52,0,0,0.1951219512195122,11,9
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableForeignKey,6,0,16,16,75,17,0,0,0.1875,4,9
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableForeignKeyColumn,0,0,2,2,18,4,0,1,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableKeyColumn,3,0,7,7,32,7,1,0,0.0,1,2
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TablePartition,17,0,23,23,117,25,0,1,0.2608695652173913,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TablePeriod,5,0,8,8,46,8,0,1,0.375,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableReference,6,0,10,10,57,12,0,0,0.3,0,8
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Tablespace,22,0,27,26,152,34,0,1,0.1111111111111111,6,8
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TablespaceContainer,5,0,7,7,37,7,0,1,0.2857142857142857,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TableUniqueKey,8,0,16,16,76,18,0,0,0.25,5,8
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Trigger,26,0,33,33,166,35,0,2,0.15151515151515152,4,8
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2TriggerDep,5,0,7,7,41,8,0,1,0.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2Variable,9,0,11,11,63,12,0,1,0.18181818181818182,2,4
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2View,2,0,7,7,32,7,0,2,0.7142857142857143,4,3
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2ViewBase,7,0,14,14,65,15,2,1,0.42857142857142855,2,6
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2ViewBaseDep,5,0,7,7,44,9,0,1,0.0,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2XMLSchema,15,0,17,17,87,17,0,2,0.11764705882352941,3,5
dbeaver,org.jkiss.dbeaver.ext.db2.model,DB2XMLSchemaDep,5,0,7,7,51,11,0,1,0.0,0,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.fed,DB2Nickname,15,0,24,24,112,25,0,0,0.3333333333333333,3,7
dbeaver,org.jkiss.dbeaver.ext.db2.model.fed,DB2RemoteServer,6,0,8,8,45,9,0,0,0.25,5,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.fed,DB2RemoteServerOption,5,0,7,7,37,7,0,0,0.2857142857142857,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.fed,DB2UserMapping,2,0,3,3,20,3,0,0,0.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.fed,DB2Wrapper,7,0,8,8,44,8,0,0,0.0,3,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.fed,DB2WrapperOption,2,0,4,4,22,4,0,0,0.5,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model.module,DB2Module,19,0,24,24,115,24,0,0,0.125,6,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.module,DB2ModuleCondition,6,0,8,8,42,8,0,0,0.25,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanAnalyser,9,0,7,6,79,9,0,0,0.2857142857142857,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanInstance,8,0,7,7,52,7,0,0,0.2857142857142857,0,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanNode,2,0,9,7,30,9,2,0,0.6666666666666666,2,1
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanObject,41,0,50,49,277,51,0,1,0.06,3,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanOperator,11,0,20,18,126,22,0,1,0.35,4,7
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanOperatorArgument,3,0,6,6,169,8,0,0,0.0,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanOperatorPredicate,6,0,9,9,52,10,0,0,0.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanStatement,17,0,17,15,146,24,0,0,0.0,4,7
dbeaver,org.jkiss.dbeaver.ext.db2.model.plan,DB2PlanStream,9,0,12,12,69,14,0,0,0.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthBase,4,0,6,6,51,10,13,0,0.3333333333333333,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthColumn,3,0,5,5,32,6,0,1,0.6,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthIndex,1,0,4,4,20,4,0,1,0.75,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthMaterializedQueryTable,0,0,3,3,15,3,0,2,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthMethod,1,0,4,4,20,4,0,1,0.75,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthModule,1,0,4,4,20,4,0,1,0.75,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthPackage,3,0,6,6,30,6,0,1,0.5,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthProcedure,1,0,4,4,20,4,0,1,0.75,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthSchema,3,0,6,6,30,6,0,1,0.5,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthSequence,2,0,5,5,25,5,0,1,0.6,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthTable,0,0,3,3,15,3,0,2,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthTableBase,8,0,9,9,49,9,3,1,0.0,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthTablespace,1,0,4,4,20,4,0,1,0.75,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthUDF,1,0,4,4,20,4,0,1,0.75,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthVariable,2,0,5,5,25,5,0,1,0.6,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthView,0,0,3,3,15,3,0,2,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2AuthXMLSchema,1,0,4,4,20,4,0,1,0.75,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2DatabaseAuth,19,0,21,21,119,24,0,0,0.09523809523809523,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2Grantee,5,0,21,20,87,24,3,0,0.7619047619047619,21,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2GranteeAuthCache,2,0,2,0,205,20,0,0,1.0,1,8
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2GranteeCache,2,0,4,1,100,10,0,0,0.0,1,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2GranteeDatabaseAuthCache,1,0,2,0,16,2,0,0,1.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2GranteeRoleCache,1,0,2,0,18,2,0,0,1.0,1,6
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2Group,0,0,2,2,12,2,0,1,-1.0,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2Role,7,0,9,9,49,10,0,1,0.2222222222222222,4,5
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2RoleAuth,3,0,6,6,30,6,0,0,0.5,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2RoleDep,3,0,5,5,40,8,0,0,0.4,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.model.security,DB2User,0,0,2,2,12,2,0,1,-1.0,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2ReorgCheckTableTool,0,0,2,2,11,2,0,1,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2ReorgCheckTableToolSettings,0,0,0,0,2,0,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2ReorgIndexTool,0,0,2,2,9,2,0,1,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2ReorgIndexToolSettings,4,0,10,10,50,12,0,0,0.3,4,4
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,CheckStorageOptionListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,CheckTriggersOptionListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2RunstatsTool,0,0,2,2,20,4,0,1,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2RunstatsToolSettings,6,0,15,15,77,18,0,0,0.26666666666666666,5,4
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,CheckStorageOptionListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,CheckTriggersOptionListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2StatisticPercentLimiter,0,0,1,1,9,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2SQLTasks,4,4,0,0,6,0,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2ToolTableTruncate,0,0,3,3,16,3,0,1,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2ToolTableTruncateSettings,4,0,10,10,50,12,0,0,0.3,4,4
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,CheckStorageOptionListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,CheckTriggersOptionListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,DB2ToolWithStatus,1,0,4,3,33,6,4,0,0.75,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.tasks,ToolStatus,1,0,3,2,13,3,0,0,0.6666666666666666,0,0
dbeaver,org.jkiss.dbeaver.ext.db2.i,DB2IDataSourceProvider,0,0,1,1,4,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.db2.i.edit,DB2IConstraintManager,0,0,1,0,13,2,0,0,-1.0,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.i.edit,DB2ITableManager,1,0,4,3,23,6,0,0,1.0,0,4
dbeaver,org.jkiss.dbeaver.ext.db2.i.model,DB2IConstraint,1,0,3,2,13,3,0,0,0.0,1,2
dbeaver,org.jkiss.dbeaver.ext.db2.i.model,DB2IDataSource,2,0,2,1,14,3,0,0,1.0,0,9
dbeaver,org.jkiss.dbeaver.ext.db2.i.model,DB2IMetaModel,1,0,16,16,131,26,0,0,1.0,0,10
dbeaver,org.jkiss.dbeaver.ext.db2.i.model,DB2ISQLDialect,0,0,6,6,21,6,0,0,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.i.model,DB2ITable,0,0,1,0,5,1,0,0,-1.0,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.ui.config,DB2ForeignKeyConfigurator,1,0,1,1,38,3,0,0,0.0,0,8
dbeaver,org.jkiss.dbeaver.ext.db2.ui.config,DB2IndexConfigurator,2,0,1,1,37,3,0,0,0.0,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.ui.config,DB2PlanSchemaConfigurator,1,0,2,1,44,8,0,0,0.0,0,12
dbeaver,org.jkiss.dbeaver.ext.db2.ui.config,DB2SchemaConfigurator,2,0,7,3,48,11,0,0,0.7142857142857143,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.ui.config,NewSchemaDialog,2,0,5,2,26,5,0,0,0.6,1,2
dbeaver,org.jkiss.dbeaver.ext.db2.ui.config,DB2SequenceConfigurator,0,0,2,1,16,4,0,0,-1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.ui.config,DB2UniqueKeyConfigurator,0,0,2,1,27,6,0,0,-1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.ui,DB2Activator,2,1,5,5,35,5,0,0,0.6,1,1
dbeaver,org.jkiss.dbeaver.ext.db2.ui.editors,DB2RoutineDDLEditor,0,0,4,2,39,14,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.db2.ui.editors,DB2ServerApplicationEditor,1,0,6,3,37,7,0,0,0.5,0,8
dbeaver,org.jkiss.dbeaver.ext.db2.ui.editors,ForceApplicationAction,0,0,2,2,13,3,0,0,-1.0,1,4
dbeaver,org.jkiss.dbeaver.ext.db2.ui.editors,DB2TableDDLEditor,0,0,5,2,28,5,0,0,-1.0,0,4
dbeaver,org.jkiss.dbeaver.ext.db2.ui.editors,DB2TablespaceChooser,2,0,5,3,40,7,0,0,0.4,1,2
dbeaver,org.jkiss.dbeaver.ext.db2.ui.internal,DB2Messages,89,88,1,0,96,1,0,0,0.0,11,0
dbeaver,org.jkiss.dbeaver.ext.db2.ui.tools,DB2ShowErrorToolCommandHandler,0,0,1,1,15,3,0,0,-1.0,0,2
dbeaver,org.jkiss.dbeaver.ext.db2.ui.tools,DB2ToolShowErrorDialog,3,0,6,2,62,6,0,0,0.6666666666666666,1,5
dbeaver,org.jkiss.dbeaver.ext.db2.ui.tools.maintenance,DB2BaseTableToolDialog,0,0,5,2,53,17,1,0,-1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.ui.tools.maintenance,DB2ReorgTableDialog,19,0,15,10,284,45,0,1,0.0,1,6
dbeaver,org.jkiss.dbeaver.ext.db2.ui.tools.maintenance,DB2ReorgTableToolCommandHandler,0,0,1,1,14,2,0,0,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.db2.ui.views,DB2ConnectionPage,6,0,10,9,153,24,0,0,0.3,0,5
dbeaver,org.jkiss.dbeaver.ext.db2.ui.views,DB2ConnectionTracePage,10,0,8,7,108,18,0,0,0.375,0,6
dbeaver,org.jkiss.dbeaver.ext.db2.ui.views,LevelConfig,3,0,1,0,9,1,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.ext.db2.zos,DB2ZOSDataSourceProvider,0,0,1,1,4,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.db2.zos.model,DB2ZOSDataSource,2,0,2,1,14,3,0,0,1.0,0,9
dbeaver,org.jkiss.dbeaver.ext.db2.zos.model,DB2ZOSMetaModel,1,0,6,6,55,8,0,0,0.8333333333333334,0,7
dbeaver,org.jkiss.dbeaver.ext.db2.zos.model,DB2ZOSSQLDialect,0,0,5,5,18,5,0,0,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.denodo,DenodoConstants,2,2,0,0,7,0,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.denodo,DenodoDataSourceProvider,1,0,3,3,21,4,0,0,1.0,0,5
dbeaver,org.jkiss.dbeaver.ext.denodo.model,DenodoDataSource,0,0,3,1,12,3,0,0,-1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.denodo.model,DenodoMetaModel,2,0,7,7,60,10,0,0,0.8571428571428571,1,8
dbeaver,org.jkiss.dbeaver.ext.denodo.model,DenodoSQLDialect,0,0,4,4,18,5,0,0,-1.0,0,4
dbeaver,org.jkiss.dbeaver.ext.derby.model,DerbyDataSource,0,0,3,1,14,4,0,0,-1.0,0,4
dbeaver,org.jkiss.dbeaver.ext.derby.model,DerbyMetaModel,2,0,15,14,119,27,0,0,0.9333333333333333,0,11
dbeaver,org.jkiss.dbeaver.ext.derby.model,DerbySQLDialect,0,0,2,2,8,2,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.duckdb.edit,DuckDBSequenceManager,0,0,3,1,15,3,0,0,-1.0,0,6
dbeaver,org.jkiss.dbeaver.ext.duckdb.model,DuckDataTypeCache,0,0,4,1,59,32,0,0,-1.0,1,5
dbeaver,org.jkiss.dbeaver.ext.duckdb.model,DuckDBSequence,5,0,7,7,36,8,0,0,0.2857142857142857,1,4
dbeaver,org.jkiss.dbeaver.ext.duckdb.model,DuckMetaModel,1,0,8,7,64,13,0,0,0.625,0,8
dbeaver,org.jkiss.dbeaver.ext.elasticsearch,ElasticsearchDataSourceProvider,1,0,2,2,7,2,0,0,1.0,0,2
dbeaver,org.jkiss.dbeaver.ext.exasol.editors,ExasolColumnDataTypeListProvider,0,0,2,2,16,3,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.exasol.editors,ExasolDialectAdapterFactory,1,0,2,2,14,4,0,0,1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.exasol.editors,ExasolDialectRules,0,0,1,1,15,3,0,0,-1.0,0,3
dbeaver,org.jkiss.dbeaver.ext.exasol.editors,ObjectFinder,0,0,3,0,11,3,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.ext.exasol.editors,ExasolSourceObject,0,0,1,0,3,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.exasol.editors,ExasolStatefulObject,0,0,2,0,7,2,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.ext.exasol,ExasolConstants,23,23,0,0,29,0,0,0,-1.0,14,2
dbeaver,org.jkiss.dbeaver.ext.exasol,ExasolDataSourceProvider,1,0,6,5,47,13,0,0,0.8333333333333334,1,5
dbeaver,org.jkiss.dbeaver.ext.exasol,ExasolMessages,23,22,1,0,30,1,0,0,0.0,10,0
